caseid,untrustworthy_n_pre,untrustworthy_n_test,total_n_pre,total_n_test,untrustworthy_flag_pre,untrustworthy_flag_test,election_untrustworthy_n_pre,election_untrustworthy_n_test,election_untrustworthy_flag_pre,election_untrustworthy_flag_test,percentage_of_total_pre,percentage_of_total_test,college,trump_support,female,non_white,knowledge,interest,age4_30_44,age4_45_64,age4_65,age4_under_30,race4_black,race4_hispanic,race4_other,race4_white,educ4_college_grad,educ4_hs_or_less,educ4_postgrad,educ4_some_college,weight,won_election_trump,trump_support_pre
1224961813,12,37,12769,15865,1,1,2,1,2,1,9.397760200485552e-4,0.00233217774976363,1,0,1,0,3,3,0,0,1,0,0,0,0,1,1,0,0,0,0.359451697497666,0,0
1224961847,0,0,1982,19537,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0.345994985212976,0,0
1224961873,0,6,2746,6912,0,1,0,1,0,1,0,8.680555555555555e-4,0,1,1,0,3,3,0,0,1,0,0,0,0,1,0,0,0,1,1.43326944411294,0,1
1224961881,0,0,1830,6262,0,0,0,0,0,0,0,0,1,0,1,1,2,4,0,1,0,0,1,0,0,0,1,0,0,0,0.390294054481005,0,0
1224961883,0,0,741,1546,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,1,1.60769726427149,0,1
1224964023,0,0,8170,24968,0,0,0,0,0,0,0,0,1,0,1,0,2,4,0,1,0,0,0,0,0,1,1,0,0,0,0.254154838088786,0,0
1224966703,0,0,804,1778,0,0,0,0,0,0,0,0,1,0,1,0,2,3,0,0,0,1,0,0,0,1,1,0,0,0,1.07656599997478,0,0
1224966861,0,1,2080,4153,0,1,0,0,0,0,0,2.4078979051288225e-4,0,0,1,0,3,4,0,1,0,0,0,0,0,1,0,1,0,0,0.468954797645472,0,0
1224978397,4,2,4020,10147,1,1,0,0,0,0,9.950248756218905e-4,1.9710259189908348e-4,0,1,0,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.517068911072594,1,1
1224980305,0,0,28,87,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.231307077337476,0,0
1224984519,78,218,8615,25304,1,1,29,76,29,1,0.00905397562391178,0.00861523869743914,0,1,0,0,2,4,1,0,0,0,0,0,0,1,0,0,0,1,0.862923792068454,1,1
1224984567,0,0,2342,15058,0,0,0,0,0,0,0,0,1,0,0,1,2,3,1,0,0,0,0,1,0,0,1,0,0,0,1.98494052299162,0,0
1224986833,0,0,11267,19482,0,0,0,0,0,0,0,0,1,0,1,0,4,3,1,0,0,0,0,0,0,1,1,0,0,0,1.57380945526457,0,0
1224987807,0,0,834,1656,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,1,0,0,0,0,1,0,0,1,0,0.429868904965959,0,0
1224987935,0,0,196,2534,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,0,0,0,1,0,1,0,0,0.102586250700567,0,0
1224995131,0,0,0,57,0,0,0,0,0,0,NA,0,1,0,1,1,2,4,0,1,0,0,0,1,0,0,1,0,0,0,0.294277030473271,0,0
1224995533,0,0,8200,36780,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0.379343597920911,0,0
1224995535,0,3,2855,7291,0,1,0,0,0,0,0,4.114661911946235e-4,0,1,1,0,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0.48588328447368,1,1
1224995539,0,0,1042,3187,0,0,0,0,0,0,0,0,1,0,1,1,2,4,0,1,0,0,1,0,0,0,1,0,0,0,0.302858593023422,0,0
1224995563,0,0,18,220,0,0,0,0,0,0,0,0,1,0,1,0,3,4,0,0,1,0,0,0,0,1,1,0,0,0,0.102586250700567,0,0
1224995565,3,1,5065,10370,1,1,0,0,0,0,5.923000987166831e-4,9.643201542912249e-5,1,1,1,0,1,4,0,1,0,0,0,0,0,1,1,0,0,0,0.300810850238127,1,1
1224995577,0,0,446,860,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,1,0,0,0,0,1,0,1,0,0,2.9058280009079702,1,1
1225000363,0,0,8655,25773,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.279419808905997,0,0
1225000377,0,1,6201,17398,0,1,0,0,0,0,0,5.7477871019657434e-5,0,0,0,0,2,4,0,0,1,0,0,0,0,1,0,1,0,0,0.896704943866161,0,0
1225000383,2,4,9514,26003,1,1,0,0,0,0,2.1021652301870928e-4,1.538284044148752e-4,0,1,0,0,3,4,0,0,1,0,0,0,0,1,0,1,0,0,1.15050456067715,1,1
1225000385,0,0,1249,3171,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,1,0,0,0,0,0,1,0,0,0,1,0.291144065235428,0,1
1225000387,0,1,6013,14194,0,1,0,1,0,1,0,7.045230379033395e-5,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,3.8640180259016,1,1
1225000397,10,0,10310,67231,1,0,0,0,0,0,9.699321047526672e-4,0,1,0,1,0,4,4,0,0,1,0,0,0,0,1,0,0,1,0,0.494418705187291,0,0
1225000399,0,0,541,979,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,2.42788996632428,0,1
1225000411,0,0,4906,14736,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,1,0,0,0,0,1,1,0,0,0,0.381445835993178,0,0
1225000431,0,0,6017,15797,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0,1,0,0,0,0,1,0,1,0,0,0.580739176694395,0,0
1225000439,67,225,1233,3401,1,1,0,0,0,0,0.0543390105433901,0.06615701264334019,0,1,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,1.23620150313956,1,1
1225009447,0,1,5434,10518,0,1,0,1,0,1,0,9.507510933637572e-5,0,0,1,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.298085572355588,0,0
1225018703,0,0,2455,2866,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.111984607621128,0,0
1225019331,2,13,742,5979,1,1,0,0,0,0,0.00269541778975741,0.00217427663488877,1,1,0,0,3,4,0,0,1,0,0,0,0,1,1,0,0,0,0.525086182043661,1,1
1225019493,0,7,2890,12726,0,1,0,3,0,1,0,5.5005500550055e-4,1,0,1,0,3,4,1,0,0,0,0,0,0,1,1,0,0,0,0.429032655391703,0,0
1225022141,0,0,186,826,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.642373787161696,0,0
1225026847,0,0,365,1486,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,0,0,0,1,0,0,0,1,0.231307077337476,0,0
1225037377,16,36,2265,4946,1,1,0,0,0,0,0.00706401766004415,0.00727860897695107,1,1,1,1,2,4,1,0,0,0,0,1,0,0,1,0,0,0,0.226346694533115,1,1
1225037431,0,49,13413,26944,0,1,0,0,0,0,0,0.00181858669833729,1,1,0,0,4,4,0,0,1,0,0,0,0,1,0,0,1,0,0.591743835661906,1,1
1225037435,41,596,900,5357,1,1,3,164,3,1,0.04555555555555556,0.11125630016800447,1,1,0,0,4,4,0,0,1,0,0,0,0,1,1,0,0,0,0.62352768711915,1,1
1225037465,0,0,1073,2112,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,0,1,0,0,0,0,1,0,1,0,0,0.858624165100415,1,1
1225037473,0,1,725,3741,0,1,0,0,0,0,0,2.673082063619353e-4,1,0,0,0,3,4,0,0,1,0,0,0,0,1,1,0,0,0,0.377107289279223,0,0
1225042365,1,0,5279,5566,1,0,1,0,1,0,1.8942981625307825e-4,0,1,0,1,0,4,4,0,0,1,0,0,0,0,1,0,0,1,0,0.383656762634013,0,0
1225042373,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,1,0,0,0,0,0,1,0,0,0,1,1.10021101128718,0,1
1225042375,0,3,7445,25272,0,1,0,0,0,0,0,1.1870845204178538e-4,0,1,1,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.590764206710257,1,1
1225042383,0,2,6266,13351,0,1,0,0,0,0,0,1.4980151299528126e-4,0,0,1,0,2,4,0,0,1,0,0,0,0,1,0,0,0,1,0.313399425515412,0,0
1225042389,1,5,242,707,1,1,0,0,0,0,0.00413223140495867,0.00707213578500707,0,0,1,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.287604880428907,0,0
1225042395,0,0,3754,6244,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.231307077337476,0,0
1225042425,0,0,265,891,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.47788250277724,0,1
1225042435,10,14,11946,40391,1,1,0,5,0,1,8.371002846140967e-4,3.4661186898071354e-4,0,1,1,0,4,4,0,0,1,0,0,0,0,1,0,1,0,0,0.320244053116403,1,1
1225042445,0,0,3838,9027,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.360088479020951,0,0
1225042447,2,13,21941,53560,1,1,0,4,0,1,9.11535481518618e-5,2.4271844660194176e-4,1,0,1,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.327529495641434,0,0
1225042449,0,0,4030,8449,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.347154994764686,0,0
1225042451,0,0,4370,6238,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,1,0,0,0,0,1,0,0,0,1,0.309834835423125,0,0
1225042997,0,2,10374,34784,0,1,0,0,0,0,0,5.749770009199632e-5,0,0,1,0,3,3,0,0,1,0,0,0,0,1,0,0,0,1,0.286443559871851,0,0
1225043651,0,0,493,9533,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.307019988790448,0,0
1225046693,0,1,6124,10996,0,1,0,0,0,0,0,9.094216078574028e-5,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2.26861124202782,0,1
1225046707,0,0,333,5579,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,0,0,0,1,0,1,0,0,0.174414748715603,1,1
1225054469,0,0,2323,4563,0,0,0,0,0,0,0,0,1,1,0,0,3,3,0,1,0,0,0,0,0,1,1,0,0,0,0.648364884303022,0,1
1225059197,0,2,1934,5574,0,1,0,0,0,0,0,3.588087549336204e-4,0,0,0,0,2,3,0,0,0,1,0,0,0,1,0,0,0,1,0.853729946244318,0,0
1225059535,1,4,24463,80072,1,1,0,1,0,1,4.087806074479827e-5,4.995504046358277e-5,1,1,1,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0.300810850238127,1,1
1225059627,2,0,972,2880,1,0,1,0,1,0,0.00205761316872428,0,1,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.345994985212976,0,0
1225060089,4,13,18977,47763,1,1,0,0,0,0,2.107814723085841e-4,2.721772082993112e-4,1,0,0,1,3,4,0,1,0,0,0,0,1,0,1,0,0,0,0.307019988790448,0,0
1225063303,0,3,3067,12406,0,1,0,3,0,1,0,2.4181847493148477e-4,0,0,1,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.231307077337476,0,0
1225063499,0,0,3915,5070,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.279419808905997,0,0
1225064525,0,0,1705,5965,0,0,0,0,0,0,0,0,1,0,0,0,4,3,1,0,0,0,0,0,0,1,1,0,0,0,1.73403342886713,0,0
1225075907,7,8,1336,3427,1,1,2,2,2,1,0.00523952095808383,0.00233440326816457,0,1,0,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.617671031292985,1,1
1225075909,10,101,7127,24177,1,1,1,36,1,1,0.00140311491511154,0.00417752409314637,0,1,1,0,4,4,0,1,0,0,0,0,0,1,0,1,0,0,0.555042321695657,1,1
1225075911,10,36,12449,26254,1,1,0,0,0,0,8.032773716764399e-4,0.00137121962367639,0,0,1,0,2,2,0,1,0,0,0,0,0,1,0,1,0,0,4.21289013440404,0,0
1225075915,1,1,5978,15304,1,1,1,0,1,0,1.6728002676480428e-4,6.534239414532148e-5,0,1,0,0,3,4,0,1,0,0,0,0,0,1,0,1,0,0,0.317970173746241,1,1
1225075921,6,19,13863,51814,1,1,0,0,0,0,4.3280675178532783e-4,3.666962596981511e-4,0,1,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.791588382590513,0,1
1225075927,0,0,2252,3274,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,1,0,1,0,0,0.695820995832437,0,0
1225075937,0,47,2201,5807,0,1,0,10,0,1,0,0.00809368004132943,1,1,0,0,3,4,0,0,1,0,0,0,0,1,0,0,1,0,0.702682107880344,0,1
1225075961,0,0,12992,40224,0,0,0,0,0,0,0,0,1,0,1,0,3,4,0,0,1,0,0,0,0,1,1,0,0,0,0.373252443741463,0,0
1225075963,0,2,13939,21049,0,1,0,0,0,0,0,9.501639032733146e-5,1,1,1,0,3,2,0,1,0,0,0,0,0,1,1,0,0,0,2.71035835865626,0,1
1225075967,0,1,1889,7440,0,1,0,0,0,0,0,1.3440860215053763e-4,0,1,0,1,2,3,0,1,0,0,0,0,1,0,0,0,0,1,1.35387671761406,0,1
1225075969,0,0,402,1891,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.279419808905997,0,0
1225076703,0,0,441,364,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,0,1,0,0,0,0,1,0,1,0,0,0.934574781947256,1,1
1225081653,6,3,3126,5734,1,1,1,1,1,1,0.0019193857965451,5.231949773282176e-4,0,1,0,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.617671031292985,1,1
1225081659,0,0,38,554,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,1,0,0,0,0,0,1,0,1,0,0,0.659099909567527,1,1
1225081685,0,0,3858,13100,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,1,0,0,0,1,0.30945085057585,0,0
1225081693,0,0,2620,7184,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,0,1,0,0,0,0,1,0,1,0,0,2.9058280009079702,0,1
1225081713,0,0,2849,4572,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,1,0,0,0,0,1,0,0,0,1,0.313399425515412,0,0
1225082293,0,0,3999,11514,0,0,0,0,0,0,0,0,1,0,1,0,3,3,0,0,0,1,0,0,0,1,1,0,0,0,1.9299368532627,0,0
1225083347,1,1,9120,24368,1,1,0,0,0,0,1.0964912280701756e-4,4.103742613263296e-5,1,0,1,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.254154838088786,0,0
1225091697,0,0,73,302,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.400048201733562,0,1
1225094441,0,1,2142,7664,0,1,0,0,0,0,0,1.3048016701461377e-4,0,0,1,0,1,4,0,1,0,0,0,0,0,1,0,0,0,1,0.102586250700567,0,0
1225097921,0,0,1513,4213,0,0,0,0,0,0,0,0,1,0,0,1,3,4,0,0,1,0,0,1,0,0,0,0,1,0,0.486472295545945,0,0
1225100361,0,0,12273,30797,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.325094176498252,0,0
1225102111,9,7,11806,15379,1,1,0,0,0,0,7.623242419108928e-4,4.551661356395084e-4,1,0,0,0,4,3,0,1,0,0,0,0,0,1,1,0,0,0,1.05099681506017,0,0
1225102589,0,0,4384,8453,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,1,0,0,1,0,0,0,0,0,1,0,1.15507411223778,0,0
1225103571,1,2,1924,6096,1,1,0,0,0,0,5.197505197505198e-4,3.2808398950131233e-4,1,1,0,0,4,3,0,1,0,0,0,0,0,1,1,0,0,0,1.92275825209637,0,1
1225106535,1,1,1338,2594,1,1,0,0,0,0,7.473841554559044e-4,3.8550501156515033e-4,1,0,0,0,4,4,0,0,1,0,0,0,0,1,0,0,1,0,0.465941115042581,0,0
1225113229,12,4,3987,7396,1,1,0,3,0,1,0.00300978179082016,5.408328826392645e-4,0,1,0,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.127863451675274,1,1
1225113567,0,10,6785,17522,0,1,0,0,0,0,0,5.707111060381235e-4,1,0,0,0,1,4,0,1,0,0,0,0,0,1,1,0,0,0,0.336612009303302,0,0
1225113985,0,1,2919,7790,0,1,0,0,0,0,0,1.2836970474967908e-4,1,0,1,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0.360121487700031,0,1
1225114157,7,0,2188,8513,1,0,0,0,0,0,0.00319926873857404,0,0,1,1,0,3,3,0,0,1,0,0,0,0,1,0,1,0,0,2.44706075157937,1,1
1225114193,3,0,4303,88,1,0,0,0,0,0,6.971880083662561e-4,0,0,1,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.791588382590513,1,1
1225114199,0,0,736,1138,0,0,0,0,0,0,0,0,1,0,1,0,3,3,0,1,0,0,0,0,0,1,1,0,0,0,0.870027799869944,0,0
1225115295,0,2,1313,25198,0,1,0,0,0,0,0,7.937137868084769e-5,1,0,1,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0.327529495641434,0,0
1225115601,0,3,377,981,0,1,0,0,0,0,0,0.00305810397553516,1,1,1,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.102586250700567,1,1
1225115721,4,3,1160,774,1,1,0,0,0,0,0.00344827586206896,0.00387596899224806,0,0,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0.286232123589572,0,1
1225118613,0,1,11177,27674,0,1,0,0,0,0,0,3.613500036135e-5,0,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.282634479977616,0,0
1225118789,0,0,17587,49615,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.231307077337476,1,1
1225119109,0,0,12791,25964,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0.102586250700567,0,0
1225120449,22,0,5088,1287,1,0,3,0,3,0,0.00432389937106918,0,0,1,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.567474410603755,1,1
1225120717,1,0,1623,5782,1,0,0,0,0,0,6.161429451632779e-4,0,0,0,1,0,2,4,0,0,1,0,0,0,0,1,0,0,0,1,0.35664479654187897,0,0
1225120719,0,0,1741,3166,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0,1,0,0,0,0,1,0,0,0,1,1.43326944411294,0,1
1225120737,0,0,6400,24046,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,1,0,0,0,0,0,1,0,0,0,1,1.19753147857123,1,1
1225120739,1,0,5904,13056,1,0,0,0,0,0,1.6937669376693767e-4,0,0,0,1,0,2,4,0,0,1,0,0,0,0,1,0,0,0,1,0.399284342337925,0,0
1225120761,4,53,2384,8101,1,1,0,0,0,0,0.00167785234899328,0.00654240217257128,0,0,1,0,3,3,0,1,0,0,0,0,0,1,0,0,0,1,0.858259606450877,0,0
1225122011,0,8,2131,4900,0,1,0,0,0,0,0,0.00163265306122448,0,1,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.47788250277724,1,1
1225134539,0,0,9573,28106,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0.325094176498252,0,1
1225134685,0,0,570,3448,0,0,0,0,0,0,0,0,1,0,1,1,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0.980474453591162,0,0
1225137047,0,0,11955,16330,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0.156835481669034,0,0
1225137065,0,0,10581,22380,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,0,1,0,0,0,0,1,0,0,0,1,0.423507440712553,0,1
1225137177,0,0,0,65,0,0,0,0,0,0,NA,0,0,0,1,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.399284342337925,0,0
1225140603,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,1,1.57814900339068,0,0
1225143715,2,14,9350,26523,1,1,0,3,0,1,2.13903743315508e-4,5.278437582475588e-4,1,0,1,0,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.138666305762839,0,0
1225145441,0,0,1595,6734,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,0,0,0,0,0,0,1,0,0,0,1,0.250532856373095,0,1
1225145651,0,0,0,1,0,0,0,0,0,0,NA,0,1,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.445883949538207,0,0
1225145701,0,0,707,2263,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,0,1,0,1,0,0,0,0,0,0,1,0.811460279899451,0,0
1225145735,0,0,38,61,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1.10825108472095,0,1
1225146289,0,0,7,8,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,0,0,1,0.399284342337925,0,0
1225146619,0,3,382,21032,0,1,0,0,0,0,0,1.4263978699125142e-4,1,0,1,0,3,4,0,0,1,0,0,0,0,1,0,0,1,0,0.388070659777166,0,0
1225149753,0,2,1904,2194,0,1,0,0,0,0,0,9.11577028258888e-4,1,0,0,0,4,4,0,0,1,0,0,0,0,1,0,0,1,0,0.465941115042581,0,0
1225150589,0,0,154,700,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.400048201733562,1,1
1225162127,0,0,1999,9,0,0,0,0,0,0,0,0,1,1,1,0,2,3,0,1,0,0,0,0,0,1,0,0,1,0,1.36234969908496,1,1
1225162151,1,1,29621,94494,1,1,0,1,0,1,3.3759832551230545e-5,1.0582682498359683e-5,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,0,1,2.25366821541117,0,0
1225162157,0,0,9784,22379,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,1,0,0,0,0,0,1,0,1,0,0,2.23058126065348,1,1
1225163315,1,0,14935,19836,1,0,0,0,0,0,6.695681285570806e-5,0,1,0,1,0,2,4,0,1,0,0,0,0,0,1,0,0,1,0,0.314025191289454,0,0
1225166363,0,0,526,1980,0,0,0,0,0,0,0,0,1,0,1,0,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.314025191289454,0,0
1225167073,0,0,1824,4991,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,1,0,1,0,0,0.76288747337049,0,0
1225167257,0,0,29,631,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,1,0,0,0,0,1,0,1,0,0,2.33078416556824,0,0
1225168157,2,13,163,3454,1,1,0,2,0,1,0.01226993865030674,0.00376375217139548,0,1,0,0,3,4,0,0,1,0,0,0,0,1,0,1,0,0,0.968864830976374,1,1
1225168497,62,245,3959,8929,1,1,12,91,12,1,0.01566052033341753,0.02743868294321872,0,0,1,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.253601533813438,0,0
1225168501,0,0,3370,8681,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.241687608095016,0,0
1225168505,0,0,3605,6192,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.642373787161696,0,0
1225168513,1,3,2979,6055,1,1,0,0,0,0,3.356831151393085e-4,4.95458298926507e-4,0,1,0,0,4,3,0,0,1,0,0,0,0,1,0,0,0,1,1.92049455297859,0,1
1225168523,1,0,3295,4983,1,0,0,0,0,0,3.0349013657056146e-4,0,0,0,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,1.10112374184925,0,0
1225168551,0,0,3649,3793,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,1,0,1,0,0,0,0,0,0,1,2.1555096911811,0,0
1225168553,1,0,3264,1281,1,0,0,0,0,0,3.0637254901960784e-4,0,0,0,1,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.339698164001695,0,0
1225168555,0,0,1061,1771,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,1,0,0,0,1,0,0,0,0,1,1.43326944411294,1,1
1225169325,0,1,717,3102,0,1,0,0,0,0,0,3.223726627981947e-4,0,0,1,0,3,3,0,0,1,0,0,0,0,1,0,0,0,1,0.30945085057585,1,0
1225169885,3,22,8225,20354,1,1,0,9,0,1,3.64741641337386e-4,0.00108086862533163,1,1,1,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.388802994482753,1,1
1225170231,0,0,3981,24132,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.395656847756899,0,0
1225170379,0,0,0,346,0,0,0,0,0,0,NA,0,0,0,1,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0.298085572355588,0,0
1225184565,0,0,3294,6650,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0.310552194614502,0,0
1225189629,0,0,517,495,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,1,0,0,0,0,0,1,0,1,0,0,0.102586250700567,0,1
1225189671,0,0,5075,10835,0,0,0,0,0,0,0,0,1,0,1,0,2,4,0,0,1,0,0,0,0,1,0,0,1,0,0.420635393356033,0,0
1225189701,0,0,115,548,0,0,0,0,0,0,0,0,1,1,1,0,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.402551827770302,0,1
1225189781,0,0,1160,4303,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0,1,0,0,0,0,0,0,1,1.74422962943937,0,0
1225189847,0,0,604,2225,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,1,0,0,0,0,1,0,0,0,1,1.06063265296598,0,0
1225194039,3,4,3101,3829,1,1,0,0,0,0,9.674298613350532e-4,0.00104465917994254,0,1,1,0,2,3,1,0,0,0,0,0,0,1,0,1,0,0,0.507933377207355,0,1
1225194111,0,11,13623,36809,0,1,0,1,0,1,0,2.9883995761906056e-4,1,1,1,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.498278076769579,0,1
1225194777,0,0,357,1406,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,1,1,0,0,0,2.23464994274014,0,0
1225195029,0,1,18677,55360,0,1,0,0,0,0,0,1.8063583815028903e-5,1,0,0,0,4,4,0,0,1,0,0,0,0,1,0,0,1,0,0.429868904965959,0,0
1225195571,0,1,1190,20818,0,1,0,1,0,1,0,4.8035354020559135e-5,0,1,1,0,3,2,1,0,0,0,0,0,0,1,0,0,0,1,1.30280514389261,1,0
1225200057,0,0,7369,4169,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2.78759547258779,0,0
1225200069,0,0,512,2636,0,0,0,0,0,0,0,0,1,0,1,1,3,4,0,0,1,0,0,1,0,0,1,0,0,0,0.389699400338279,0,0
1225200183,1,3,16400,34249,1,1,0,1,0,1,6.097560975609756e-5,8.759379835907618e-5,0,0,1,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.111984607621128,0,0
